MN_No,MA_No,Mapping_Quality,Pali_Name,Expected_Han,Found_Han,Status,Pali_Text,Han_Text
99,152,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,opamañño subhagavaniko evamāha evameva panidhekacce samaṇabrāhmaṇā uttarimanussadhammā alamariyañāṇadassanavisesaṃ paṭij,世尊告曰 猶眾盲兒各相扶持 彼在前者 不見於後 亦不見中 彼在中者 不見於前 亦不見後 彼在後者 不見於中 亦不見前 摩納 所說諸梵志輩亦復如是 摩納 前說信而後復說聞
99,152,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,kiṃ pana māṇava brāhmaṇo pokkharasāti opamañño subhagavaniko sabbesaṃyeva samaṇabrāhmaṇānaṃ cetasā ceto paricca pajānātī,於是 世尊便作是念 鸚鵡摩納都題子瞋恚於我 憎嫉不悅 誹謗於我 指擿於我 罵詈於我 應誹謗 瞿曇 應指 瞿曇 應墮 瞿曇 而語我曰 瞿曇 有梵志名弗袈裟裟羅 姓直清淨化 彼作是說 若有沙門 梵志 於人上法有知有見 現我得者 我聞是已 便大笑
99,152,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,sakāyapi hi bho gotama puṇṇikāya dāsiyā brāhmaṇo pokkharasāti opamañño subhagavaniko cetasā ceto paricca na pajānāti,世尊知已 告曰 摩納 梵志弗袈裟裟羅 姓直清淨化 彼知一切沙門 梵志心之所念 然後作是說 若有沙門 梵志 於人上法有知有見 現我得者 我聞是已 便大笑之 意不相可 虛妄不真 亦不如法 云何人生人中 自說得人上法 若於人上法言我知我見者 此事
99,152,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,kuto pana sabbesaṃyeva samaṇabrāhmaṇānaṃ cetasā ceto paricca pajānissatī ti,鸚鵡摩納答曰 瞿曇 梵志弗袈裟裟羅 姓直清淨化 自有一婢 名曰不尼 尚不能知心之所念 況復欲知一切沙門 梵志心之所念耶 若使知者 終無是處
99,152,SOFT,brahma,梵天|梵,梵,VARIANT,evameva kho māṇava brāhmaṇo pokkharasāti opamañño subhagavaniko andho acakkhuko,摩納 梵志弗袈裟裟羅 姓直清淨化 彼所說者 非如生盲無目人耶
99,152,TRUE_PAIR,brahma,梵天|梵,,MISSING,atthasaṃhitaṃ bho gotama taṃ kiṃ maññasi māṇava yadi evaṃ sante brāhmaṇena pokkharasātinā opamaññena subhagavanikena sam,復次 摩納 有五法作障礙 作覆蓋 作盲無目 能滅智慧 唐
99,152,TRUE_PAIR,brahma,梵天|梵,,MISSING,ayampi kho māṇava brahmānaṃ sahabyatāya maggo ti,世尊問曰 摩納 於意云何 若因草木而然火 及離草木而然火 何者光㷿最上 最妙 最勝耶
99,152,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,tena kho pana samayena jāṇussoṇi brāhmaṇo sabbasetena vaḷavābhirathena sāvatthiyā niyyāti divā divassa,鸚鵡摩納白曰 瞿曇 梵志不如是心行於布施 使他生怨恨而懷憎嫉 瞿曇 當知梵志以愍傷心而行於施 以愍傷心而行施已 便得大福
99,152,TRUE_PAIR,savatthi,舍衛|舍衛國,,MISSING,tena kho pana samayena jāṇussoṇi brāhmaṇo sabbasetena vaḷavābhirathena sāvatthiyā niyyāti divā divassa,鸚鵡摩納白曰 瞿曇 梵志不如是心行於布施 使他生怨恨而懷憎嫉 瞿曇 當知梵志以愍傷心而行於施 以愍傷心而行施已 便得大福
99,152,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,addasā kho jāṇussoṇi brāhmaṇo subhaṃ māṇavaṃ todeyyaputtaṃ dūratova āgacchantaṃ,世尊告曰 摩納 梵志非為施設第六法 有大果報 有大功德 作福得善耶
99,152,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,ye cime bho brāhmaṇā pañca dhamme paññapenti puññassa kiriyāya kusalassa ārādhanāya cittassete samaṇo gotamo parikkhāre ,鸚鵡摩納問曰 瞿曇 知梵道跡耶
99,152,TRUE_PAIR,brahma,梵天|梵,,MISSING,evaṃ vutte jāṇussoṇi brāhmaṇo sabbasetā vaḷavābhirathā orohitvā ekaṃsaṃ uttarāsaṅgaṃ karitvā yena,返已 汝問道路 謂於那羅歌邏村往返出入事 彼人寧住不能答耶
99,152,TRUE_PAIR,kosala,拘薩羅|拘薩,,MISSING,bhagavā tenañjaliṃ paṇāmetvā udānaṃ udānesi lābhā rañño pasenadissa kosalassa suladdhalābhā rañño,世尊告曰 摩納 彼人往返於那羅歌邏村 問道路事 乃可得住而不能答 若問如來 無所著 等正覺梵道跡者 終不暫住而不能答
99,152,TRUE_PAIR,kosala,拘薩羅|拘薩,,MISSING,pasenadissa kosalassa yassa vijite tathāgato viharati arahaṃ sammāsambuddho ti,鸚鵡摩納白世尊曰 沙門瞿曇 無著祠 此事具足 謂問梵道跡能速答故 世尊 我已知 善逝 我已解 世尊 我今自歸於佛 法及比丘眾 唯願世尊受我為優婆塞 從今日始 終身自歸 乃至命盡
101,19,TRUE_PAIR,nigantha,尼乾|尼乾陀,尼乾,VARIANT,evaṃvādino bhikkhave nigaṇṭhā evaṃvādāhaṃ bhikkhave nigaṇṭhe upasaṅkamitvā evaṃ vadāmi saccaṃ kira tumhe āvuso nigaṇṭhā ,尼乾 猶如有人身被毒箭 因被毒箭則生極苦 彼為親屬憐念愍傷 欲饒益安隱故 即呼拔箭金醫 箭金醫來 便以利刀而為開瘡 因開瘡時 復生極苦 既開瘡已 而求箭金 求箭金時 復生極苦 求得金已 即便拔出 因拔出時 復生極苦 拔金出已
101,19,TRUE_PAIR,nigantha,尼乾|尼乾陀,尼乾,VARIANT,te ca me bhikkhave nigaṇṭhā evaṃ puṭṭhā āmā ti paṭijānanti,則得苦邊 我問如是 不見諸尼乾能答我言 瞿曇 如是 不如是
101,19,TRUE_PAIR,nigantha,尼乾|尼乾陀,尼乾,VARIANT,tyāhaṃ evaṃ vadāmi kiṃ pana tumhe āvuso nigaṇṭhā jānātha ahuvamheva mayaṃ pubbe na nāhuvamhā ti,復次 我問諸尼乾曰 諸尼乾 若有樂報業 彼業寧可因斷 因苦行 轉作苦報耶 彼答我言 不也 瞿曇 諸尼乾 若有苦報業 彼業寧可因斷 因苦行 轉作樂報耶 彼答我言 不也 瞿曇 諸尼乾 若有現法報業 彼業寧可因斷 因苦行 轉作後生報耶 彼答我言 
101,19,TRUE_PAIR,nigantha,尼乾|尼乾陀,,MISSING,kiṃ pana tumhe āvuso nigaṇṭhā jānātha akaramheva mayaṃ pubbe pāpakammaṃ na nākaramhā ti,虛妄方便 空斷無獲
101,19,TRUE_PAIR,nigantha,尼乾|尼乾陀,尼乾,VARIANT,kiṃ pana tumhe āvuso nigaṇṭhā jānātha evarūpaṃ vā evarūpaṃ vā pāpakammaṃ akaramhā ti,彼諸尼乾便報我言 瞿曇 我有尊師 名親子尼乾 作如是說 諸尼乾 汝等若本作惡業 彼業皆可因此苦行而得滅盡 若今護身 口 意 因此不復更作惡業也 我復問彼諸尼乾曰 汝等信尊師親子尼乾 不疑惑耶 彼答我言 瞿曇 我信尊師親子尼乾 無有疑惑 我復
101,19,TRUE_PAIR,nigantha,尼乾|尼乾陀,尼乾,VARIANT,kiṃ pana tumhe āvuso nigaṇṭhā jānātha ettakaṃ vā dukkhaṃ nijjiṇṇaṃ ettakaṃ vā,若諸尼乾作是說者 於如法中得五詰責 為可憎惡 云何為五 今此眾生所受苦樂皆因本作 若爾者 諸尼乾等本作惡業 所以者何 因彼故 諸尼乾於今受極重苦 是謂尼乾第一可憎惡 復次 眾生所受苦樂皆因合會 若爾者 諸尼乾等本惡合會 所以者何 因彼故 諸
101,19,TRUE_PAIR,sakka,帝釋|天帝釋,,MISSING,tassa me mittāmaccā ñātisālohitā bhisakkaṃ sallakattaṃ upaṭṭhapesuṃ,比丘答曰 不也 世尊 所以者何 其人於女無復愛念 染著之情 若彼女人故與他語 共相問訊 往來止宿 若使其人因此身心復生苦惱極憂慼者 是處不然
104,196,TRUE_PAIR,nigantha,尼乾|尼乾陀,,MISSING,tassa kālaṅkiriyāya bhinnā nigaṇṭhā dvedhikajātā bhaṇḍanajātā kalahajātā vivādāpannā aññamaññaṃ mukhasattīhi vitudantā v,親子 在彼命終 終後不久 尼揵親子諸弟子等各各破壞 不
104,196,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,ekamantaṃ nisinno kho cundo samaṇuddeso āyasmantaṃ ānandaṃ etadavoca nigaṇṭho bhante nāṭaputto pāvāyaṃ adhunākālaṅkato,住舍彌村北尸攝和林 沙彌周那往詣尊者阿難所 到已禮足 却坐一面 尊者阿難問曰 賢者周那 從何所來 何處夏坐
104,196,TRUE_PAIR,nigantha,尼乾|尼乾陀,,MISSING,tassa kālaṅkiriyāya bhinnā nigaṇṭhā dvedhikajātā pe bhinnathūpe appaṭisaraṇe ti,沙彌周那答曰 尊者阿難 我從波和來 於波和中而受夏坐 尊者阿難 彼波和中有一尼揵 名曰親子 在彼命終 終後不久 尼揵親子諸弟子等各各破壞 不共和合 各說破壞 不和合事 鬪訟相縛 相憎共諍 我知此法 汝不知也 汝知何法 如我所知 我齊整 汝不
104,196,TRUE_PAIR,ananda,阿難|阿難陀,,MISSING,kathañcānanda tassapāpiyasikā hoti idhānanda bhikkhu bhikkhuṃ evarūpāya garukāya āpattiyā codeti pārājikena vā pārājikas,世尊 我聞此已 恐怖驚懼 舉身毛竪 莫令有比丘於世尊去後而在眾中起如是鬪諍 謂此鬪諍不益多人 多人有苦 非義非饒益 非安隱快樂 乃至天人生極苦患 世尊 我見一比丘坐世尊前 至心敬重世尊 善護善逝 世尊 我見此已 便作是念 若令此比丘於世尊去
104,196,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,evaṃ kho ānanda tassapāpiyasikā hoti evañca panidhekaccānaṃ adhikaraṇānaṃ vūpasamo hoti yadidaṃ tassapāpiyasikāya,阿難 云何應與憶止諍律 云何斷此諍 謂因憶止諍律也 阿難 若有一人犯戒而不憶 諸比丘見已 便語彼曰 汝
104,196,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,kathañcānanda tiṇavatthārako hoti idhānanda bhikkhūnaṃ bhaṇḍanajātānaṃ kalahajātānaṃ vivādāpannānaṃ viharataṃ bahuṃ assā,曹犯戒而不自憶 汝應從眾求於憶律 眾當共與賢者憶律 阿難 若處有眾和集會者 彼比丘應詣 偏袒著衣 脫屣入眾 稽首禮長老上尊比丘足 長跪叉手 白長老上尊比丘曰 諸尊 聽我曾犯戒而不憶 我今從眾求於憶律 願眾和合與我憶律 阿難 為彼比丘故 眾共
104,196,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,tehānanda bhikkhūhi sabbeheva samaggehi sannipatitabbaṃ,阿難 云何應與不癡止諍律 云何斷此諍 謂因不癡止諍律也 阿難 若有一人狂發而心顛倒 彼狂發心顛倒已 多不淨行 非沙門法 不順法行而說違犯 彼於後時還得本心 諸比丘見已 便語彼曰 汝曹狂發而心顛倒 狂發心顛倒已 多不淨行 非沙門法 不順法行而
104,196,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,thullavajjaṃ ṭhapetvā gihipaṭisaṃyutta nti evaṃ kho ānanda tiṇavatthārako hoti evañca panidhekaccānaṃ adhikaraṇānaṃ vūpa,阿難 若此部中無一比丘應者 阿難 此比丘應往至彼第二部 到已稽首 禮長老上尊比丘足 長跪叉手 白長老上尊比丘曰 諸尊 聽 我等無道無理 我等惡不善 所以者何 我等於此善說法 律 至信 捨家 無家 學道 鬪訟憎嫉 相憎共諍 諸賢 因此諍 我等
104,196,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,chayime ānanda dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṃvattanti,阿難 我今令汝說六慰勞法 諦聽 諦聽 善思念之
104,196,SOFT,brahma,梵天|梵,梵,VARIANT,viññuppasatthāni aparāmaṭṭhāni samādhisaṃvattanikāni tathārūpesu sīlesu sīlasāmaññagato viharati sabrahmacārīhi āvi ceva,黑 如地不隨他 聖所稱譽 具足善受持如是戒分 布施諸梵行 是法慰勞法 愛法 樂法 令愛令重 令奉令敬 令修令攝 得沙門 得一心 得精進 得涅槃 若有聖見出要 明見深達 能正盡苦 如是見分布 施諸梵行 是法慰勞法 愛法 樂法 令愛令重 令奉令
104,196,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,puna caparaṃ ānanda bhikkhu yāyaṃ diṭṭhi ariyā niyyānikā niyyāti,黑 如地不隨他 聖所稱譽 具足善受持如是戒分 布施諸梵行 是法慰勞法 愛法 樂法 令愛令重 令奉令敬 令修令攝 得沙門 得一心 得精進 得涅槃 若有聖見出要 明見深達 能正盡苦 如是見分布 施諸梵行 是法慰勞法 愛法 樂法 令愛令重 令奉令
104,196,SOFT,brahma,梵天|梵,梵,VARIANT,takkarassa sammā dukkhakkhayā tathārūpāya diṭṭhiyā diṭṭhisāmaññagato viharati sabrahmacārīhi āvi ceva raho ca,黑 如地不隨他 聖所稱譽 具足善受持如是戒分 布施諸梵行 是法慰勞法 愛法 樂法 令愛令重 令奉令敬 令修令攝 得沙門 得一心 得精進 得涅槃 若有聖見出要 明見深達 能正盡苦 如是見分布 施諸梵行 是法慰勞法 愛法 樂法 令愛令重 令奉令
104,196,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,ime kho ānanda cha sāraṇīyā dhammā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṃvattanti,黑 如地不隨他 聖所稱譽 具足善受持如是戒分 布施諸梵行 是法慰勞法 愛法 樂法 令愛令重 令奉令敬 令修令攝 得沙門 得一心 得精進 得涅槃 若有聖見出要 明見深達 能正盡苦 如是見分布 施諸梵行 是法慰勞法 愛法 樂法 令愛令重 令奉令
104,196,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,ime ce tumhe ānanda cha sāraṇīye dhamme samādāya vatteyyātha passatha no tumhe ānanda taṃ vacanapathaṃ aṇuṃ vā thūlaṃ vā,阿難 若汝等此六諍本止絕斷者 及此七止諍 眾中起鬪諍 以如棄糞掃止諍律止者 復行此六慰勞法 阿難 如是汝於我去後共同和合 歡
104,196,TRUE_PAIR,ananda,阿難|阿難陀,,MISSING,tasmātihānanda ime cha sāraṇīye dhamme samādāya vattatha taṃ vo bhavissati dīgharattaṃ hitāya sukhāyā ti,喜不諍 同一一心 同一一教 合一水乳 快樂遊行 如我在時
106,75,TRUE_PAIR,mara,魔|波旬,,MISSING,kāmasaññā ubhayametaṃ māradheyyaṃ mārassesa visayo mārassesa nivāpo mārassesa gocaro,是謂第一說淨不動道
106,75,TRUE_PAIR,mara,魔|波旬,,MISSING,yā ca diṭṭhadhammikā kāmasaññā yā ca samparāyikā kāmasaññā ubhayametaṃ māradheyyaṃ mārassesa,彼於爾時必得不動想 彼如是行 如是學 如是修習而廣布 便於處得心淨 於處得心淨已 比丘者或於此得入不動 或以慧為解 彼於後時 身壞命終 因本意故 必至不動 是謂第三說淨不動道
106,75,TRUE_PAIR,mara,魔|波旬,,MISSING,visayo mārassesa nivāpo mārassesa gocaro etthete pāpakā akusalā mānasā abhijjhāpi byāpādāpi sārambhāpi saṃvattanti teva ,復次 多聞聖弟子作如是觀 若現世欲想 後世欲想 若現世色想 後世色想及不動想 彼一切想是無常法 是苦 是滅 彼於爾時得無所有處想 彼如是行 如是學 如是修習而廣布 便於處得心淨 於處得心淨已 比丘者或於此得入不動 或以慧為解 彼於後時 身壞
106,75,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,apetthekacco ānanda bhikkhu parinibbāyeyya apetthekacco bhikkhu na parinibbāyeyyā ti,尊者阿難白曰 世尊 比丘云何行不得般涅槃
106,75,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,idhānanda bhikkhu evaṃ paṭipanno hoti no cassa no ca me siyā na bhavissati na me bhavissati yadatthi yaṃ bhūtaṃ taṃ paja,尊者阿難白曰 世尊 比丘云何行不得般涅槃
106,75,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,saupādāno ānanda bhikkhu na parinibbāyatī ti kahaṃ pana so bhante bhikkhu upādiyamāno upādiyatī ti,尊者阿難白曰 世尊 比丘若有所受 不得般涅槃耶
106,75,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,nevasaññānāsaññāyatanaṃ ānandā ti upādānaseṭṭhaṃ kira so bhante bhikkhu upādiyamāno upādiyatī ti,世尊告曰 阿難 若比丘有所受者 彼必不得般涅槃也
106,75,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,upādānaseṭṭhañhi so ānanda bhikkhu upādiyamāno upādiyati,尊者阿難白曰 世尊 彼比丘為何所受
106,75,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,upādānaseṭṭhañhetaṃ ānanda yadidaṃ nevasaññānāsaññāyatanaṃ,尊者阿難白曰 世尊 彼比丘為何所受
106,75,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,idhānanda bhikkhu evaṃ paṭipanno hoti no cassa no ca me siyā na bhavissati na me bhavissati yadatthi yaṃ bhūtaṃ taṃ paja,世尊告曰 阿難 行中有餘 謂有想 無想處 於有中第一 彼比丘受
106,75,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,anupādāno ānanda bhikkhu parinibbāyatī ti acchariyaṃ bhante abbhutaṃ bhante,世尊告曰 阿難 如是比丘受餘行也
106,75,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,idhānanda bhikkhu ariyasāvako iti paṭisañcikkhati ye ca diṭṭhadhammikā kāmā ye ca samparāyikā,爾時 尊者阿難叉手向佛 白曰 世尊已說淨不動道 已說淨無所有處道 已說淨無想道 已說無餘涅槃 世尊 云何聖解脫耶
106,75,SOFT,ananda,阿難|阿難陀,阿難,VARIANT,iti kho ānanda desitā mayā āneñjasappāyā paṭipadā desitā ākiñcaññāyatanasappāyā paṭipadā desitā,阿難 我今為汝已說淨不動道 已說淨無所有處道 已說淨無想道 已說無餘涅槃 已說聖解脫 如尊師所為弟子起大慈哀
106,75,TRUE_PAIR,ananda,阿難|阿難陀,,MISSING,yaṃ kho ānanda satthārā karaṇīyaṃ sāvakānaṃ hitesinā anukampakena anukampaṃ upādāya kataṃ vo taṃ mayā,憐念愍傷 求義及饒益 求安隱快樂者 我今已作 汝等當復自作 至無事處 至林樹下 空安靜處 燕坐思惟 勿得放逸 勤加精進 莫令後悔 此是我之教勅 是我訓誨
106,75,TRUE_PAIR,ananda,阿難|阿難陀,阿難,VARIANT,etāni ānanda rukkhamūlāni etāni suññāgārāni jhāyathānanda mā pamādattha mā pacchā vippaṭisārino ahuvattha,佛說如是 尊者阿難及諸比丘 聞佛所說 歡喜奉行
107,144,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,atha kho gaṇakamoggallāno brāhmaṇo yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavatā saddhiṃ sammodi,爾時 算數梵志目揵連中後彷徉 往詣佛所 共相問訊 却坐一面 白曰
107,144,TRUE_PAIR,brahma,梵天|梵,,MISSING,ekamantaṃ nisinno kho gaṇakamoggallāno brāhmaṇo bhagavantaṃ etadavoca,瞿曇 我欲有所問 聽乃敢陳
107,144,TRUE_PAIR,sakka,帝釋|天帝釋,,MISSING,satampi mayaṃ bho gotama gaṇāpema bhiyyopi gaṇāpema sakkā nu kho bho gotama imasmimpi dhammavinaye evameva anupubbasikkh,世尊告曰 目揵連 若有正說漸次第作 乃至成訖 目揵連 我法 律中謂正說 所以者何 目揵連 我於此法 律漸次第作至成就訖 目揵連 若年少比丘初來學道 始入法 律者 如來先教 比丘 汝來身護命清淨 口 意護命清淨 目揵連 若比丘身護命清淨 口 
107,144,SOFT,brahma,梵天|梵,,MISSING,sakkā brāhmaṇa imasmimpi dhammavinaye anupubbasikkhā anupubbakiriyā anupubbapaṭipadā paññapetuṃ,念非法相應念
107,144,SOFT,sakka,帝釋|天帝釋,,MISSING,sakkā brāhmaṇa imasmimpi dhammavinaye anupubbasikkhā anupubbakiriyā anupubbapaṭipadā paññapetuṃ,念非法相應念
107,144,SOFT,brahma,梵天|梵,,MISSING,yato kho brāhmaṇa bhikkhu sīlavā hoti pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno,目揵連 若比丘觀內身如身 不念欲相應念 至觀覺 心 法如法 不念非法相應念者 如來復上教 比丘 汝來守護諸根
107,144,SOFT,brahma,梵天|梵,,MISSING,yato kho brāhmaṇa bhikkhu indriyesu guttadvāro hoti tamenaṃ tathāgato uttariṃ vineti ehi tvaṃ bhikkhu bhojane mattaññū h,忿諍故 守護意根 心中不生貪伺 憂慼 惡不善法 趣向彼故 守護意根者 如來復上教 比丘 汝來正知出入 善觀分別 屈
107,144,TRUE_PAIR,brahma,梵天|梵,,MISSING,imassa kāyassa ṭhitiyā yāpanāya vihiṃsūparatiyā brahmacariyānuggahāya iti,寤語默 皆正知之
107,144,TRUE_PAIR,brahma,梵天|梵,,MISSING,jāgarite bhāsite tuṇhībhāve sampajānakārī ti yato kho brāhmaṇa bhikkhu satisampajaññena samannāgato hoti tamenaṃ tathāga,眠寤語默 皆正知者 如來復上教 比丘 汝來獨住遠離 在無事處 或至樹下空安
107,144,TRUE_PAIR,brahma,梵天|梵,梵,VARIANT,evaṃ bho kusalo ahaṃ rājagahagāmissa maggassā ti taṃ kiṃ maññasi brāhmaṇa idha puriso āgaccheyya rājagahaṃ gantukāmo,調悔 斷疑 度惑 於諸善法無有猶豫 汝於疑惑淨除其心 汝斷此五蓋 心穢 慧羸 離欲 離惡不善之法 至得第四禪成就遊 目揵連 若比丘離欲 離惡不善之法 至得第四禪成就遊者 目揵連 如來為諸年少比丘多有所益 謂訓誨教訶 目揵連 若有比丘 長老 
